-118.13436,35.12238,0.00000
-118.12595,35.12877,0.00000
-118.11754,35.13516,0.00000
-118.10913,35.14155,0.00000
-118.10072,35.14794,0.00000
-118.09230,35.15432,0.00000
-118.08389,35.16071,0.00000
-118.07547,35.16710,0.00000
-118.06705,35.17348,0.00000
-118.05863,35.17987,0.00000
-118.05021,35.18625,0.00000
-118.04179,35.19264,0.00000
-118.03337,35.19902,0.00000
-118.02494,35.20540,0.00000
-118.01652,35.21178,0.00000
-118.00809,35.21817,0.00000
-117.99966,35.22455,0.00000
-117.99123,35.23093,0.00000
-117.98280,35.23731,0.00000
-117.97436,35.24369,0.00000
-117.96593,35.25006,0.00000
-117.95749,35.25644,0.00000
-117.94906,35.26282,0.00000
-117.94062,35.26920,0.00000
-117.93218,35.27557,0.00000
-117.92374,35.28195,0.00000
-117.91530,35.28833,0.00000
-117.90685,35.29470,0.00000
-117.89841,35.30107,0.00000
-117.88996,35.30745,0.00000
-117.88152,35.31382,0.00000
-117.87307,35.32019,0.00000
-117.86462,35.32656,0.00000
-117.85616,35.33294,0.00000
-117.84771,35.33931,0.00000
-117.83926,35.34568,0.00000
-117.83080,35.35205,0.00000
-117.82235,35.35842,0.00000
-117.81389,35.36478,0.00000
-117.80543,35.37115,0.00000
-117.79697,35.37752,0.00000
-117.78851,35.38389,0.00000
-117.78004,35.39025,0.00000
-117.77158,35.39662,0.00000
-117.76311,35.40298,0.00000
-117.75464,35.40935,0.00000
-117.74618,35.41571,0.00000
-117.73771,35.42207,0.00000
-117.72923,35.42843,0.00000
-117.72076,35.43480,0.00000
-117.71229,35.44116,0.00000
-117.70381,35.44752,0.00000
-117.69533,35.45388,0.00000
-117.68686,35.46024,0.00000
-117.67838,35.46660,0.00000
-117.66990,35.47296,0.00000
-117.66141,35.47931,0.00000
-117.65293,35.48567,0.00000
-117.64445,35.49203,0.00000
-117.63596,35.49838,0.00000
-117.62747,35.50474,0.00000
-117.61898,35.51109,0.00000
-117.61049,35.51745,0.00000
-117.60200,35.52380,0.00000
-117.59351,35.53016,0.00000
-117.58502,35.53651,0.00000
-117.57652,35.54286,0.00000
-117.56802,35.54921,0.00000
-117.55952,35.55556,0.00000
-117.55103,35.56191,0.00000
-117.54252,35.56826,0.00000
-117.53402,35.57461,0.00000
-117.52552,35.58096,0.00000
-117.51701,35.58731,0.00000
-117.50851,35.59365,0.00000
-117.50000,35.60000,0.00000
-119.20000,34.30000,250.00000
-119.19176,34.30646,250.00000
-119.18351,34.31292,250.00000
-119.17526,34.31937,250.00000
-119.16702,34.32583,250.00000
-119.15877,34.33229,250.00000
-119.15052,34.33874,250.00000
-119.14227,34.34520,250.00000
-119.13401,34.35165,250.00000
-119.12576,34.35811,250.00000
-119.11750,34.36456,250.00000
-119.10925,34.37102,250.00000
-119.10099,34.37747,250.00000
-119.09273,34.38392,250.00000
-119.08447,34.39037,250.00000
-119.07621,34.39682,250.00000
-119.06795,34.40327,250.00000
-119.05968,34.40972,250.00000
-119.05142,34.41617,250.00000
-119.04315,34.42262,250.00000
-119.03488,34.42907,250.00000
-119.02661,34.43552,250.00000
-119.01834,34.44197,250.00000
-119.01007,34.44842,250.00000
-119.00180,34.45486,250.00000
-118.99352,34.46131,250.00000
-118.98525,34.46775,250.00000
-118.97697,34.47420,250.00000
-118.96869,34.48064,250.00000
-118.96041,34.48709,250.00000
-118.95213,34.49353,250.00000
-118.94385,34.49997,250.00000
-118.93557,34.50642,250.00000
-118.92728,34.51286,250.00000
-118.91900,34.51930,250.00000
-118.91071,34.52574,250.00000
-118.90242,34.53218,250.00000
-118.89413,34.53862,250.00000
-118.88584,34.54506,250.00000
-118.87755,34.55150,250.00000
-118.86926,34.55794,250.00000
-118.86096,34.56437,250.00000
-118.85266,34.57081,250.00000
-118.84437,34.57725,250.00000
-118.83607,34.58368,250.00000
-118.82777,34.59012,250.00000
-118.81947,34.59655,250.00000
-118.81117,34.60299,250.00000
-118.80286,34.60942,250.00000
-118.79456,34.61586,250.00000
-118.78625,34.62229,250.00000
-118.77794,34.62872,250.00000
-118.76963,34.63515,250.00000
-118.76132,34.64159,250.00000
-118.75301,34.64802,250.00000
-118.74470,34.65445,250.00000
-118.73639,34.66088,250.00000
-118.72807,34.66731,250.00000
-118.71975,34.67373,250.00000
-118.71144,34.68016,250.00000
-118.70312,34.68659,250.00000
-118.69480,34.69302,250.00000
-118.68647,34.69944,250.00000
-118.67815,34.70587,250.00000
-118.66983,34.71229,250.00000
-118.66150,34.71872,250.00000
-118.65317,34.72514,250.00000
-118.64485,34.73157,250.00000
-118.63652,34.73799,250.00000
-118.62818,34.74441,250.00000
-118.61985,34.75084,250.00000
-118.61152,34.75726,250.00000
-118.60318,34.76368,250.00000
-118.59485,34.77010,250.00000
-118.58651,34.77652,250.00000
-118.57817,34.78294,250.00000
-118.56983,34.78936,250.00000
-118.56149,34.79578,250.00000
-118.55315,34.80219,250.00000
-118.54481,34.80861,250.00000
-118.53646,34.81503,250.00000
-118.52811,34.82144,250.00000
-118.51977,34.82786,250.00000
-118.51142,34.83427,250.00000
-118.50307,34.84069,250.00000
-118.49472,34.84710,250.00000
-118.48636,34.85352,250.00000
-118.47801,34.85993,250.00000
-118.46965,34.86634,250.00000
-118.46130,34.87275,250.00000
-118.45294,34.87916,250.00000
-118.44458,34.88558,250.00000
-118.43622,34.89199,250.00000
-118.42786,34.89840,250.00000
-118.41949,34.90480,250.00000
-118.41113,34.91121,250.00000
-118.40276,34.91762,250.00000
-118.39439,34.92403,250.00000
-118.38603,34.93044,250.00000
-118.37766,34.93684,250.00000
-118.36929,34.94325,250.00000
-118.36091,34.94965,250.00000
-118.35254,34.95606,250.00000
-118.34416,34.96246,250.00000
-118.33579,34.96886,250.00000
-118.32741,34.97527,250.00000
-118.31903,34.98167,250.00000
-118.31065,34.98807,250.00000
-118.30227,34.99447,250.00000
-118.29389,35.00087,250.00000
-118.28550,35.00727,250.00000
-118.27712,35.01367,250.00000
-118.26873,35.02007,250.00000
-118.26034,35.02647,250.00000
-118.25195,35.03287,250.00000
-118.24356,35.03927,250.00000
-118.23517,35.04566,250.00000
-118.22678,35.05206,250.00000
-118.21838,35.05846,250.00000
-118.20999,35.06485,250.00000
-118.20159,35.07125,250.00000
-118.19319,35.07764,250.00000
-118.18479,35.08403,250.00000
-118.17639,35.09043,250.00000
-118.16799,35.09682,250.00000
-118.15958,35.10321,250.00000
-118.15118,35.10960,250.00000
-118.14277,35.11599,250.00000
-118.13436,35.12238,250.00000
-118.12595,35.12877,250.00000
-118.11754,35.13516,250.00000
-118.10913,35.14155,250.00000
-118.10072,35.14794,250.00000
-118.09230,35.15432,250.00000
-118.08389,35.16071,250.00000
-118.07547,35.16710,250.00000
-118.06705,35.17348,250.00000
-118.05863,35.17987,250.00000
-118.05021,35.18625,250.00000
-118.04179,35.19264,250.00000
-118.03337,35.19902,250.00000
-118.02494,35.20540,250.00000
-118.01652,35.21178,250.00000
-118.00809,35.21817,250.00000
-117.99966,35.22455,250.00000
-117.99123,35.23093,250.00000
-117.98280,35.23731,250.00000
-117.97436,35.24369,250.00000
-117.96593,35.25006,250.00000
-117.95749,35.25644,250.00000
-117.94906,35.26282,250.00000
-117.94062,35.26920,250.00000
-117.93218,35.27557,250.00000
-117.92374,35.28195,250.00000
-117.91530,35.28833,250.00000
-117.90685,35.29470,250.00000
-117.89841,35.30107,250.00000
-117.88996,35.30745,250.00000
-117.88152,35.31382,250.00000
-117.87307,35.32019,250.00000
-117.86462,35.32656,250.00000
-117.85616,35.33294,250.00000
-117.84771,35.33931,250.00000
-117.83926,35.34568,250.00000
-117.83080,35.35205,250.00000
-117.82235,35.35842,250.00000
-117.81389,35.36478,250.00000
-117.80543,35.37115,250.00000
-117.79697,35.37752,250.00000
-117.78851,35.38389,250.00000
-117.78004,35.39025,250.00000
-117.77158,35.39662,250.00000
-117.76311,35.40298,250.00000
-117.75464,35.40935,250.00000
-117.74618,35.41571,250.00000
-117.73771,35.42207,250.00000
-117.72923,35.42843,250.00000
-117.72076,35.43480,250.00000
-117.71229,35.44116,250.00000
-117.70381,35.44752,250.00000
-117.69533,35.45388,250.00000
-117.68686,35.46024,250.00000
-117.67838,35.46660,250.00000
-117.66990,35.47296,250.00000
-117.66141,35.47931,250.00000
-117.65293,35.48567,250.00000
-117.64445,35.49203,250.00000
-117.63596,35.49838,250.00000
-117.62747,35.50474,250.00000
-117.61898,35.51109,250.00000
-117.61049,35.51745,250.00000
-117.60200,35.52380,250.00000
-117.59351,35.53016,250.00000
-117.58502,35.53651,250.00000
-117.57652,35.54286,250.00000
-117.56802,35.54921,250.00000
-117.55952,35.55556,250.00000
-117.55103,35.56191,250.00000
-117.54252,35.56826,250.00000
-117.53402,35.57461,250.00000
-117.52552,35.58096,250.00000
-117.51701,35.58731,250.00000
-117.50851,35.59365,250.00000
-117.50000,35.60000,250.00000
-119.20000,34.30000,500.00000
-119.19176,34.30646,500.00000
-119.18351,34.31292,500.00000
-119.17526,34.31937,500.00000
-119.16702,34.32583,500.00000
-119.15877,34.33229,500.00000
-119.15052,34.33874,500.00000
-119.14227,34.34520,500.00000
-119.13401,34.35165,500.00000
-119.12576,34.35811,500.00000
-119.11750,34.36456,500.00000
-119.10925,34.37102,500.00000
-119.10099,34.37747,500.00000
-119.09273,34.38392,500.00000
-119.08447,34.39037,500.00000
-119.07621,34.39682,500.00000
-119.06795,34.40327,500.00000
-119.05968,34.40972,500.00000
-119.05142,34.41617,500.00000
-119.04315,34.42262,500.00000
-119.03488,34.42907,500.00000
-119.02661,34.43552,500.00000
-119.01834,34.44197,500.00000
-119.01007,34.44842,500.00000
-119.00180,34.45486,500.00000
-118.99352,34.46131,500.00000
-118.98525,34.46775,500.00000
-118.97697,34.47420,500.00000
-118.96869,34.48064,500.00000
-118.96041,34.48709,500.00000
-118.95213,34.49353,500.00000
-118.94385,34.49997,500.00000
-118.93557,34.50642,500.00000
-118.92728,34.51286,500.00000
-118.91900,34.51930,500.00000
-118.91071,34.52574,500.00000
-118.90242,34.53218,500.00000
-118.89413,34.53862,500.00000
-118.88584,34.54506,500.00000
-118.87755,34.55150,500.00000
-118.86926,34.55794,500.00000
-118.86096,34.56437,500.00000
-118.85266,34.57081,500.00000
-118.84437,34.57725,500.00000
-118.83607,34.58368,500.00000
-118.82777,34.59012,500.00000
-118.81947,34.59655,500.00000
-118.81117,34.60299,500.00000
-118.80286,34.60942,500.00000
-118.79456,34.61586,500.00000
-118.78625,34.62229,500.00000
-118.77794,34.62872,500.00000
-118.76963,34.63515,500.00000
-118.76132,34.64159,500.00000
-118.75301,34.64802,500.00000
-118.74470,34.65445,500.00000
-118.73639,34.66088,500.00000
-118.72807,34.66731,500.00000
-118.71975,34.67373,500.00000
-118.71144,34.68016,500.00000
-118.70312,34.68659,500.00000
-118.69480,34.69302,500.00000
-118.68647,34.69944,500.00000
-118.67815,34.70587,500.00000
-118.66983,34.71229,500.00000
-118.66150,34.71872,500.00000
-118.65317,34.72514,500.00000
-118.64485,34.73157,500.00000
-118.63652,34.73799,500.00000
-118.62818,34.74441,500.00000
-118.61985,34.75084,500.00000
-118.61152,34.75726,500.00000
-118.60318,34.76368,500.00000
-118.59485,34.77010,500.00000
-118.58651,34.77652,500.00000
-118.57817,34.78294,500.00000
-118.56983,34.78936,500.00000
-118.56149,34.79578,500.00000
-118.55315,34.80219,500.00000
-118.54481,34.80861,500.00000
-118.53646,34.81503,500.00000
-118.52811,34.82144,500.00000
-118.51977,34.82786,500.00000
-118.51142,34.83427,500.00000
-118.50307,34.84069,500.00000
-118.49472,34.84710,500.00000
-118.48636,34.85352,500.00000
-118.47801,34.85993,500.00000
-118.46965,34.86634,500.00000
-118.46130,34.87275,500.00000
-118.45294,34.87916,500.00000
-118.44458,34.88558,500.00000
-118.43622,34.89199,500.00000
-118.42786,34.89840,500.00000
-118.41949,34.90480,500.00000
-118.41113,34.91121,500.00000
-118.40276,34.91762,500.00000
-118.39439,34.92403,500.00000
-118.38603,34.93044,500.00000
-118.37766,34.93684,500.00000
-118.36929,34.94325,500.00000
-118.36091,34.94965,500.00000
-118.35254,34.95606,500.00000
-118.34416,34.96246,500.00000
-118.33579,34.96886,500.00000
-118.32741,34.97527,500.00000
-118.31903,34.98167,500.00000
-118.31065,34.98807,500.00000
-118.30227,34.99447,500.00000
-118.29389,35.00087,500.00000
-118.28550,35.00727,500.00000
-118.27712,35.01367,500.00000
-118.26873,35.02007,500.00000
-118.26034,35.02647,500.00000
-118.25195,35.03287,500.00000
-118.24356,35.03927,500.00000
-118.23517,35.04566,500.00000
-118.22678,35.05206,500.00000
-118.21838,35.05846,500.00000
-118.20999,35.06485,500.00000
-118.20159,35.07125,500.00000
-118.19319,35.07764,500.00000
-118.18479,35.08403,500.00000
-118.17639,35.09043,500.00000
-118.16799,35.09682,500.00000
-118.15958,35.10321,500.00000
-118.15118,35.10960,500.00000
-118.14277,35.11599,500.00000
-118.13436,35.12238,500.00000
-118.12595,35.12877,500.00000
-118.11754,35.13516,500.00000
-118.10913,35.14155,500.00000
-118.10072,35.14794,500.00000
-118.09230,35.15432,500.00000
-118.08389,35.16071,500.00000
-118.07547,35.16710,500.00000
-118.06705,35.17348,500.00000
-118.05863,35.17987,500.00000
-118.05021,35.18625,500.00000
-118.04179,35.19264,500.00000
-118.03337,35.19902,500.00000
-118.02494,35.20540,500.00000
-118.01652,35.21178,500.00000
-118.00809,35.21817,500.00000
-117.99966,35.22455,500.00000
-117.99123,35.23093,500.00000
-117.98280,35.23731,500.00000
-117.97436,35.24369,500.00000
-117.96593,35.25006,500.00000
-117.95749,35.25644,500.00000
-117.94906,35.26282,500.00000
-117.94062,35.26920,500.00000
-117.93218,35.27557,500.00000
-117.92374,35.28195,500.00000
-117.91530,35.28833,500.00000
-117.90685,35.29470,500.00000
-117.89841,35.30107,500.00000
-117.88996,35.30745,500.00000
-117.88152,35.31382,500.00000
-117.87307,35.32019,500.00000
-117.86462,35.32656,500.00000
-117.85616,35.33294,500.00000
-117.84771,35.33931,500.00000
-117.83926,35.34568,500.00000
-117.83080,35.35205,500.00000
-117.82235,35.35842,500.00000
-117.81389,35.36478,500.00000
-117.80543,35.37115,500.00000
-117.79697,35.37752,500.00000
-117.78851,35.38389,500.00000
-117.78004,35.39025,500.00000
-117.77158,35.39662,500.00000
-117.76311,35.40298,500.00000
-117.75464,35.40935,500.00000
-117.74618,35.41571,500.00000
-117.73771,35.42207,500.00000
-117.72923,35.42843,500.00000
-117.72076,35.43480,500.00000
-117.71229,35.44116,500.00000
-117.70381,35.44752,500.00000
-117.69533,35.45388,500.00000
-117.68686,35.46024,500.00000
-117.67838,35.46660,500.00000
-117.66990,35.47296,500.00000
-117.66141,35.47931,500.00000
-117.65293,35.48567,500.00000
-117.64445,35.49203,500.00000
-117.63596,35.49838,500.00000
-117.62747,35.50474,500.00000
-117.61898,35.51109,500.00000
-117.61049,35.51745,500.00000
-117.60200,35.52380,500.00000
-117.59351,35.53016,500.00000
-117.58502,35.53651,500.00000
-117.57652,35.54286,500.00000
-117.56802,35.54921,500.00000
-117.55952,35.55556,500.00000
-117.55103,35.56191,500.00000
-117.54252,35.56826,500.00000
-117.53402,35.57461,500.00000
-117.52552,35.58096,500.00000
-117.51701,35.58731,500.00000
-117.50851,35.59365,500.00000
-117.50000,35.60000,500.00000
-119.20000,34.30000,750.00000
-119.19176,34.30646,750.00000
-119.18351,34.31292,750.00000
-119.17526,34.31937,750.00000
-119.16702,34.32583,750.00000
-119.15877,34.33229,750.00000
-119.15052,34.33874,750.00000
-119.14227,34.34520,750.00000
-119.13401,34.35165,750.00000
-119.12576,34.35811,750.00000
-119.11750,34.36456,750.00000
-119.10925,34.37102,750.00000
-119.10099,34.37747,750.00000
-119.09273,34.38392,750.00000
-119.08447,34.39037,750.00000
-119.07621,34.39682,750.00000
-119.06795,34.40327,750.00000
-119.05968,34.40972,750.00000
-119.05142,34.41617,750.00000
-119.04315,34.42262,750.00000
-119.03488,34.42907,750.00000
-119.02661,34.43552,750.00000
-119.01834,34.44197,750.00000
-119.01007,34.44842,750.00000
-119.00180,34.45486,750.00000
-118.99352,34.46131,750.00000
-118.98525,34.46775,750.00000
-118.97697,34.47420,750.00000
-118.96869,34.48064,750.00000
-118.96041,34.48709,750.00000
-118.95213,34.49353,750.00000
-118.94385,34.49997,750.00000
-118.93557,34.50642,750.00000
-118.92728,34.51286,750.00000
-118.91900,34.51930,750.00000
-118.91071,34.52574,750.00000
-118.90242,34.53218,750.00000
-118.89413,34.53862,750.00000
-118.88584,34.54506,750.00000
-118.87755,34.55150,750.00000
-118.86926,34.55794,750.00000
-118.86096,34.56437,750.00000
-118.85266,34.57081,750.00000
-118.84437,34.57725,750.00000
-118.83607,34.58368,750.00000
-118.82777,34.59012,750.00000
-118.81947,34.59655,750.00000
-118.81117,34.60299,750.00000
-118.80286,34.60942,750.00000
-118.79456,34.61586,750.00000
-118.78625,34.62229,750.00000
-118.77794,34.62872,750.00000
-118.76963,34.63515,750.00000
-118.76132,34.64159,750.00000
-118.75301,34.64802,750.00000
-118.74470,34.65445,750.00000
-118.73639,34.66088,750.00000
-118.72807,34.66731,750.00000
-118.71975,34.67373,750.00000
-118.71144,34.68016,750.00000
-118.70312,34.68659,750.00000
-118.69480,34.69302,750.00000
-118.68647,34.69944,750.00000
-118.67815,34.70587,750.00000
-118.66983,34.71229,750.00000
-118.66150,34.71872,750.00000
-118.65317,34.72514,750.00000
-118.64485,34.73157,750.00000
-118.63652,34.73799,750.00000
-118.62818,34.74441,750.00000
-118.61985,34.75084,750.00000
-118.61152,34.75726,750.00000
-118.60318,34.76368,750.00000
-118.59485,34.77010,750.00000
-118.58651,34.77652,750.00000
-118.57817,34.78294,750.00000
-118.56983,34.78936,750.00000
-118.56149,34.79578,750.00000
-118.55315,34.80219,750.00000
-118.54481,34.80861,750.00000
-118.53646,34.81503,750.00000
-118.52811,34.82144,750.00000
-118.51977,34.82786,750.00000
-118.51142,34.83427,750.00000
-118.50307,34.84069,750.00000
-118.49472,34.84710,750.00000
-118.48636,34.85352,750.00000
-118.47801,34.85993,750.00000
-118.46965,34.86634,750.00000
-118.46130,34.87275,750.00000
-118.45294,34.87916,750.00000
-118.44458,34.88558,750.00000
-118.43622,34.89199,750.00000
-118.42786,34.89840,750.00000
-118.41949,34.90480,750.00000
-118.41113,34.91121,750.00000
-118.40276,34.91762,750.00000
-118.39439,34.92403,750.00000
-118.38603,34.93044,750.00000
-118.37766,34.93684,750.00000
-118.36929,34.94325,750.00000
-118.36091,34.94965,750.00000
-118.35254,34.95606,750.00000
-118.34416,34.96246,750.00000
-118.33579,34.96886,750.00000
-118.32741,34.97527,750.00000
-118.31903,34.98167,750.00000
-118.31065,34.98807,750.00000
-118.30227,34.99447,750.00000
-118.29389,35.00087,750.00000
-118.28550,35.00727,750.00000
-118.27712,35.01367,750.00000
-118.26873,35.02007,750.00000
-118.26034,35.02647,750.00000
-118.25195,35.03287,750.00000
-118.24356,35.03927,750.00000
-118.23517,35.04566,750.00000
-118.22678,35.05206,750.00000
-118.21838,35.05846,750.00000
-118.20999,35.06485,750.00000
-118.20159,35.07125,750.00000
-118.19319,35.07764,750.00000
-118.18479,35.08403,750.00000
-118.17639,35.09043,750.00000
-118.16799,35.09682,750.00000
-118.15958,35.10321,750.00000
-118.15118,35.10960,750.00000
-118.14277,35.11599,750.00000
-118.13436,35.12238,750.00000
-118.12595,35.12877,750.00000
-118.11754,35.13516,750.00000
-118.10913,35.14155,750.00000
-118.10072,35.14794,750.00000
-118.09230,35.15432,750.00000
-118.08389,35.16071,750.00000
-118.07547,35.16710,750.00000
-118.06705,35.17348,750.00000
-118.05863,35.17987,750.00000
-118.05021,35.18625,750.00000
-118.04179,35.19264,750.00000
-118.03337,35.19902,750.00000
-118.02494,35.20540,750.00000
-118.01652,35.21178,750.00000
-118.00809,35.21817,750.00000
-117.99966,35.22455,750.00000
-117.99123,35.23093,750.00000
-117.98280,35.23731,750.00000
-117.97436,35.24369,750.00000
-117.96593,35.25006,750.00000
-117.95749,35.25644,750.00000
-117.94906,35.26282,750.00000
-117.94062,35.26920,750.00000
-117.93218,35.27557,750.00000
-117.92374,35.28195,750.00000
-117.91530,35.28833,750.00000
-117.90685,35.29470,750.00000
-117.89841,35.30107,750.00000
-117.88996,35.30745,750.00000
-117.88152,35.31382,750.00000
-117.87307,35.32019,750.00000
-117.86462,35.32656,750.00000
-117.85616,35.33294,750.00000
-117.84771,35.33931,750.00000
-117.83926,35.34568,750.00000
-117.83080,35.35205,750.00000
-117.82235,35.35842,750.00000
-117.81389,35.36478,750.00000
-117.80543,35.37115,750.00000
-117.79697,35.37752,750.00000
-117.78851,35.38389,750.00000
-117.78004,35.39025,750.00000
-117.77158,35.39662,750.00000
-117.76311,35.40298,750.00000
-117.75464,35.40935,750.00000
-117.74618,35.41571,750.00000
-117.73771,35.42207,750.00000
-117.72923,35.42843,750.00000
-117.72076,35.43480,750.00000
-117.71229,35.44116,750.00000
-117.70381,35.44752,750.00000
-117.69533,35.45388,750.00000
-117.68686,35.46024,750.00000
-117.67838,35.46660,750.00000
-117.66990,35.47296,750.00000
-117.66141,35.47931,750.00000
-117.65293,35.48567,750.00000
-117.64445,35.49203,750.00000
-117.63596,35.49838,750.00000
-117.62747,35.50474,750.00000
-117.61898,35.51109,750.00000
-117.61049,35.51745,750.00000
-117.60200,35.52380,750.00000
-117.59351,35.53016,750.00000
-117.58502,35.53651,750.00000
-117.57652,35.54286,750.00000
-117.56802,35.54921,750.00000
-117.55952,35.55556,750.00000
-117.55103,35.56191,750.00000
-117.54252,35.56826,750.00000
-117.53402,35.57461,750.00000
-117.52552,35.58096,750.00000
-117.51701,35.58731,750.00000
-117.50851,35.59365,750.00000
-117.50000,35.60000,750.00000
-119.20000,34.30000,1000.00000
-119.19176,34.30646,1000.00000
-119.18351,34.31292,1000.00000
-119.17526,34.31937,1000.00000
-119.16702,34.32583,1000.00000
-119.15877,34.33229,1000.00000
-119.15052,34.33874,1000.00000
-119.14227,34.34520,1000.00000
-119.13401,34.35165,1000.00000
-119.12576,34.35811,1000.00000
-119.11750,34.36456,1000.00000
-119.10925,34.37102,1000.00000
-119.10099,34.37747,1000.00000
-119.09273,34.38392,1000.00000
-119.08447,34.39037,1000.00000
-119.07621,34.39682,1000.00000
-119.06795,34.40327,1000.00000
-119.05968,34.40972,1000.00000
-119.05142,34.41617,1000.00000
-119.04315,34.42262,1000.00000
-119.03488,34.42907,1000.00000
-119.02661,34.43552,1000.00000
-119.01834,34.44197,1000.00000
-119.01007,34.44842,1000.00000
-119.00180,34.45486,1000.00000
-118.99352,34.46131,1000.00000
-118.98525,34.46775,1000.00000
-118.97697,34.47420,1000.00000
-118.96869,34.48064,1000.00000
-118.96041,34.48709,1000.00000
-118.95213,34.49353,1000.00000
-118.94385,34.49997,1000.00000
-118.93557,34.50642,1000.00000
-118.92728,34.51286,1000.00000
-118.91900,34.51930,1000.00000
-118.91071,34.52574,1000.00000
-118.90242,34.53218,1000.00000
-118.89413,34.53862,1000.00000
-118.88584,34.54506,1000.00000
-118.87755,34.55150,1000.00000
-118.86926,34.55794,1000.00000
-118.86096,34.56437,1000.00000
-118.85266,34.57081,1000.00000
-118.84437,34.57725,1000.00000
-118.83607,34.58368,1000.00000
-118.82777,34.59012,1000.00000
-118.81947,34.59655,1000.00000
-118.81117,34.60299,1000.00000
-118.80286,34.60942,1000.00000
-118.79456,34.61586,1000.00000
-118.78625,34.62229,1000.00000
-118.77794,34.62872,1000.00000
-118.76963,34.63515,1000.00000
-118.76132,34.64159,1000.00000
-118.75301,34.64802,1000.00000
